tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_1930	MM_RS09535	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_1931	MM_RS17850	1125	1125	1125	1125	1125	1125	1125	1125
unassigned_transcript_1932	MM_RS09540	858	858	858	858	858	858	858	858
unassigned_transcript_1933	MM_RS09545	525	525	525	525	525	525	525	525
unassigned_transcript_1934	MM_RS09550	630	630	630	630	630	630	630	630
unassigned_transcript_1935	MM_RS09555	1080	1080	1080	1080	1080	1080	1080	1080
unassigned_transcript_1936	MM_RS09560	486	486	486	486	486	486	486	486
unassigned_transcript_1937	MM_RS09565	474	474	474	474	474	474	474	474
unassigned_transcript_1938	MM_RS09570	849	849	849	849	849	849	849	849
unassigned_transcript_1939	MM_RS09580	1020	1020	1020	1020	1020	1020	1020	1020
unassigned_transcript_1940	MM_RS17625	111	111	111	111	111	111	111	111
unassigned_transcript_1941	MM_RS09590	990	990	990	990	990	990	990	990
unassigned_transcript_1942	MM_RS09595	906	906	906	906	906	906	906	906
unassigned_transcript_1943	MM_RS09600	489	489	489	489	489	489	489	489
unassigned_transcript_1944	MM_RS09605	570	570	570	570	570	570	570	570
unassigned_transcript_1945	MM_RS09610	549	549	549	549	549	549	549	549
unassigned_transcript_1946	MM_RS09615	804	804	804	804	804	804	804	804
unassigned_transcript_1947	MM_RS09620	819	819	819	819	819	819	819	819
unassigned_transcript_1948	MM_RS09625	798	798	798	798	798	798	798	798
unassigned_transcript_1949	MM_RS09630	1674	1674	1674	1674	1674	1674	1674	1674
unassigned_transcript_1950	MM_RS09635	792	792	792	792	792	792	792	792
unassigned_transcript_1951	MM_RS09640	348	348	348	348	348	348	348	348
unassigned_transcript_1952	MM_RS09645	1059	1059	1059	1059	1059	1059	1059	1059
unassigned_transcript_1953	MM_RS09650	321	321	321	321	321	321	321	321
unassigned_transcript_1954	MM_RS09655	348	348	348	348	348	348	348	348
unassigned_transcript_1955	MM_RS09660	216	216	216	216	216	216	216	216
unassigned_transcript_1956	MM_RS09665	735	735	735	735	735	735	735	735
unassigned_transcript_1957	MM_RS09675	90.014	90.014	90.014	90.014	90.014	90.014	90.014	90.014
unassigned_transcript_1958	MM_RS09680	1200	1200	1200	1200	1200	1200	1200	1200
unassigned_transcript_1959	MM_RS09685	2010	2010	2010	2010	2010	2010	2010	2010
unassigned_transcript_1960	MM_RS09695	2.971	2.971	2.971	2.971	2.971	2.971	2.971	2.971
unassigned_transcript_1961	MM_RS09700	435	435	435	435	435	435	435	435
unassigned_transcript_1962	MM_RS09705	231	231	231	231	231	231	231	231
unassigned_transcript_1963	MM_RS09710	1068	1068	1068	1068	1068	1068	1068	1068
unassigned_transcript_1964	MM_RS09715	762	762	762	762	762	762	762	762
unassigned_transcript_1965	MM_RS09720	1977	1977	1977	1977	1977	1977	1977	1977
unassigned_transcript_1966	MM_RS09725	420	420	420	420	420	420	420	420
unassigned_transcript_1967	MM_RS09730	858	858	858	858	858	858	858	858
unassigned_transcript_1968	MM_RS09735	444	444	444	444	444	444	444	444
unassigned_transcript_1969	MM_RS09740	801	801	801	801	801	801	801	801
unassigned_transcript_1970	MM_RS09745	129	129	129	129	129	129	129	129
unassigned_transcript_1971	MM_RS09750	1011	1011	1011	1011	1011	1011	1011	1011
unassigned_transcript_1972	MM_RS09755	189	189	189	189	189	189	189	189
unassigned_transcript_1973	MM_RS09760	405	405	405	405	405	405	405	405
unassigned_transcript_1974	MM_RS09765	315	315	315	315	315	315	315	315
unassigned_transcript_1975	MM_RS09770	1113	1113	1113	1113	1113	1113	1113	1113
unassigned_transcript_1976	MM_RS09775	738	738	738	738	738	738	738	738
unassigned_transcript_1977	MM_RS09780	522	522	522	522	522	522	522	522
unassigned_transcript_1978	MM_RS09785	1479	1479	1479	1479	1479	1479	1479	1479
unassigned_transcript_1979	MM_RS09790	474	474	474	474	474	474	474	474
unassigned_transcript_1980	MM_RS09795	945	945	945	945	945	945	945	945
unassigned_transcript_1981	MM_RS09800	1155	1155	1155	1155	1155	1155	1155	1155
unassigned_transcript_1982	MM_RS09805	1389	1389	1389	1389	1389	1389	1389	1389
unassigned_transcript_1983	MM_RS09810	1170	1170	1170	1170	1170	1170	1170	1170
unassigned_transcript_1984	MM_RS09825	1605	1605	1605	1605	1605	1605	1605	1605
unassigned_transcript_1985	MM_RS09830	1593	1593	1593	1593	1593	1593	1593	1593
unassigned_transcript_1986	MM_RS09835	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
unassigned_transcript_1987	MM_RS09840	312	312	312	312	312	312	312	312
unassigned_transcript_1988	MM_RS09845	1818	1818	1818	1818	1818	1818	1818	1818
unassigned_transcript_1989	MM_RS09850	618	618	618	618	618	618	618	618
unassigned_transcript_1990	MM_RS09855	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
unassigned_transcript_1991	MM_RS09860	507	507	507	507	507	507	507	507
unassigned_transcript_1992	MM_RS09865	252	252	252	252	252	252	252	252
unassigned_transcript_1993	MM_RS09870	342	342	342	342	342	342	342	342
unassigned_transcript_1994	MM_RS09875	327	327	327	327	327	327	327	327
unassigned_transcript_1995	MM_RS09880	294	294	294	294	294	294	294	294
unassigned_transcript_1996	MM_RS18415	33.302	33.302	33.302	33.302	33.302	33.302	33.302	33.302
unassigned_transcript_1997	MM_RS09885	345	345	345	345	345	345	345	345
unassigned_transcript_1998	MM_RS09890	225	225	225	225	225	225	225	225
unassigned_transcript_1999	MM_RS09895	393	393	393	393	393	393	393	393
unassigned_transcript_2000	MM_RS17505	510	510	510	510	510	510	510	510
unassigned_transcript_2001	MM_RS09905	1866	1866	1866	1866	1866	1866	1866	1866
unassigned_transcript_2002	MM_RS09910	444	444	444	444	444	444	444	444
unassigned_transcript_2003	MM_RS09915	1272	1272	1272	1272	1272	1272	1272	1272
unassigned_transcript_2004	MM_RS09920	255	255	255	255	255	255	255	255
unassigned_transcript_2005	MM_RS09925	768	768	768	768	768	768	768	768
unassigned_transcript_2006	MM_RS09930	708	708	708	708	708	708	708	708
unassigned_transcript_2007	MM_RS09935	1677	1677	1677	1677	1677	1677	1677	1677
unassigned_transcript_2008	MM_RS09940	1386	1386	1386	1386	1386	1386	1386	1386
unassigned_transcript_2009	MM_RS09945	2745	2745	2745	2745	2745	2745	2745	2745
unassigned_transcript_2010	MM_RS09950	2670	2670	2670	2670	2670	2670	2670	2670
unassigned_transcript_2011	MM_RS17855	26.238	26.238	26.238	26.238	26.238	26.238	26.238	26.238
unassigned_transcript_2012	MM_RS09955	141	141	141	141	141	141	141	141
unassigned_transcript_2013	MM_RS09960	189	189	189	189	189	189	189	189
unassigned_transcript_2014	MM_RS09965	342	342	342	342	342	342	342	342
unassigned_transcript_2015	MM_RS09970	153	153	153	153	153	153	153	153
unassigned_transcript_2016	MM_RS09975	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
unassigned_transcript_2017	MM_RS09980	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
unassigned_transcript_2018	MM_RS09985	243	243	243	243	243	243	243	243
unassigned_transcript_2019	MM_RS09990	234	234	234	234	234	234	234	234
unassigned_transcript_2020	MM_RS18420	29.56	29.56	29.56	29.56	29.56	29.56	29.56	29.56
unassigned_transcript_2021	MM_RS09995	135	135	135	135	135	135	135	135
unassigned_transcript_2022	MM_RS10000	2436	2436	2436	2436	2436	2436	2436	2436
unassigned_transcript_2023	MM_RS10005	384	384	384	384	384	384	384	384
unassigned_transcript_2024	MM_RS10010	909	909	909	909	909	909	909	909
unassigned_transcript_2025	MM_RS10015	1095	1095	1095	1095	1095	1095	1095	1095
unassigned_transcript_2026	MM_RS10020	1575	1575	1575	1575	1575	1575	1575	1575
unassigned_transcript_2027	MM_RS10025	876	876	876	876	876	876	876	876
unassigned_transcript_2028	MM_RS10030	783	783	783	783	783	783	783	783
unassigned_transcript_2029	MM_RS10035	570	570	570	570	570	570	570	570
unassigned_transcript_2030	MM_RS10040	711	711	711	711	711	711	711	711
unassigned_transcript_2031	MM_RS10045	975	975	975	975	975	975	975	975
unassigned_transcript_2032	MM_RS10050	453	453	453	453	453	453	453	453
unassigned_transcript_2033	MM_RS19185	261	261	261	261	261	261	261	261
unassigned_transcript_2034	MM_RS10060	705	705	705	705	705	705	705	705
unassigned_transcript_2035	MM_RS10065	546	546	546	546	546	546	546	546
unassigned_transcript_2036	MM_RS10070	573	573	573	573	573	573	573	573
unassigned_transcript_2037	MM_RS10075	744	744	744	744	744	744	744	744
unassigned_transcript_2038	MM_RS10080	681	681	681	681	681	681	681	681
unassigned_transcript_2039	MM_RS10085	831	831	831	831	831	831	831	831
unassigned_transcript_2040	MM_RS10090	174	174	174	174	174	174	174	174
unassigned_transcript_2041	MM_RS10095	1047	1047	1047	1047	1047	1047	1047	1047
unassigned_transcript_2042	MM_RS10100	810	810	810	810	810	810	810	810
unassigned_transcript_2043	MM_RS10105	978	978	978	978	978	978	978	978
unassigned_transcript_2044	MM_RS10110	651	651	651	651	651	651	651	651
unassigned_transcript_2045	MM_RS10115	1983	1983	1983	1983	1983	1983	1983	1983
unassigned_transcript_2046	MM_RS10120	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_2047	MM_RS10125	1027	1027	1027	1027	1027	1027	1027	1027
unassigned_transcript_2048	MM_RS10130	510	510	510	510	510	510	510	510
unassigned_transcript_2049	MM_RS10135	1005	1005	1005	1005	1005	1005	1005	1005
unassigned_transcript_2050	MM_RS10140	270	270	270	270	270	270	270	270
unassigned_transcript_2051	MM_RS10145	78.072	78.072	78.072	78.072	78.072	78.072	78.072	78.072
unassigned_transcript_2052	MM_RS10150	306	306	306	306	306	306	306	306
unassigned_transcript_2053	MM_RS10155	162	162	162	162	162	162	162	162
unassigned_transcript_2054	MM_RS10160	198	198	198	198	198	198	198	198
unassigned_transcript_2055	MM_RS10165	2043	2043	2043	2043	2043	2043	2043	2043
unassigned_transcript_2056	MM_RS10170	1023	1023	1023	1023	1023	1023	1023	1023
unassigned_transcript_2057	MM_RS10175	804	804	804	804	804	804	804	804
unassigned_transcript_2058	MM_RS10180	582	582	582	582	582	582	582	582
unassigned_transcript_2059	MM_RS10185	108.001	108.001	108.001	108.001	108.001	108.001	108.001	108.001
unassigned_transcript_2060	MM_RS10190	774	774	774	774	774	774	774	774
unassigned_transcript_2061	MM_RS10195	600	600	600	600	600	600	600	600
unassigned_transcript_2062	MM_RS10200	591	591	591	591	591	591	591	591
unassigned_transcript_2063	MM_RS10205	609	609	609	609	609	609	609	609
unassigned_transcript_2064	MM_RS10210	1251	1251	1251	1251	1251	1251	1251	1251
unassigned_transcript_2065	MM_RS10215	393	393	393	393	393	393	393	393
unassigned_transcript_2066	MM_RS10220	246	246	246	246	246	246	246	246
unassigned_transcript_2067	MM_RS10225	1494	1494	1494	1494	1494	1494	1494	1494
unassigned_transcript_2068	MM_RS10230	441	441	441	441	441	441	441	441
unassigned_transcript_2069	MM_RS10235	1860	1860	1860	1860	1860	1860	1860	1860
unassigned_transcript_2070	MM_RS10240	429	429	429	429	429	429	429	429
unassigned_transcript_2071	MM_RS10245	609	609	609	609	609	609	609	609
unassigned_transcript_2072	MM_RS10250	1569	1569	1569	1569	1569	1569	1569	1569
unassigned_transcript_2073	MM_RS10255	1155	1155	1155	1155	1155	1155	1155	1155
unassigned_transcript_2074	MM_RS10260	234	234	234	234	234	234	234	234
unassigned_transcript_2075	MM_RS10265	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
unassigned_transcript_2076	MM_RS10270	1623	1623	1623	1623	1623	1623	1623	1623
unassigned_transcript_2077	MM_RS10275	4869	4869	4869	4869	4869	4869	4869	4869
unassigned_transcript_2078	MM_RS10280	297	297	297	297	297	297	297	297
unassigned_transcript_2079	MM_RS10285	318	318	318	318	318	318	318	318
unassigned_transcript_2080	MM_RS10290	855	855	855	855	855	855	855	855
unassigned_transcript_2081	MM_RS10295	75.104	75.104	75.104	75.104	75.104	75.104	75.104	75.104
unassigned_transcript_2082	MM_RS18435	552	552	552	552	552	552	552	552
unassigned_transcript_2083	MM_RS19190	297	297	297	297	297	297	297	297
unassigned_transcript_2084	MM_RS10310	168	168	168	168	168	168	168	168
unassigned_transcript_2085	MM_RS10315	687	687	687	687	687	687	687	687
unassigned_transcript_2086	MM_RS10320	639	639	639	639	639	639	639	639
unassigned_transcript_2087	MM_RS10335	579	579	579	579	579	579	579	579
unassigned_transcript_2088	MM_RS10340	618	618	618	618	618	618	618	618
unassigned_transcript_2089	MM_RS10345	744	744	744	744	744	744	744	744
unassigned_transcript_2090	MM_RS10350	1596	1596	1596	1596	1596	1596	1596	1596
unassigned_transcript_2091	MM_RS10355	1425	1425	1425	1425	1425	1425	1425	1425
unassigned_transcript_2092	MM_RS10360	3765	3765	3765	3765	3765	3765	3765	3765
unassigned_transcript_2093	MM_RS10365	1569	1569	1569	1569	1569	1569	1569	1569
unassigned_transcript_2094	MM_RS10370	1371	1371	1371	1371	1371	1371	1371	1371
unassigned_transcript_2095	MM_RS10375	444	444	444	444	444	444	444	444
unassigned_transcript_2096	MM_RS10380	1545	1545	1545	1545	1545	1545	1545	1545
unassigned_transcript_2097	MM_RS10385	1929	1929	1929	1929	1929	1929	1929	1929
unassigned_transcript_2098	MM_RS10390	2652	2652	2652	2652	2652	2652	2652	2652
unassigned_transcript_2099	MM_RS10395	759	759	759	759	759	759	759	759
unassigned_transcript_2100	MM_RS10400	741	741	741	741	741	741	741	741
unassigned_transcript_2101	MM_RS10405	707	707	707	707	707	707	707	707
unassigned_transcript_2102	MM_RS10410	627	627	627	627	627	627	627	627
unassigned_transcript_2103	MM_RS10415	501	501	501	501	501	501	501	501
unassigned_transcript_2104	MM_RS10420	1221	1221	1221	1221	1221	1221	1221	1221
unassigned_transcript_2105	MM_RS10425	399	399	399	399	399	399	399	399
unassigned_transcript_2106	MM_RS10430	639	639	639	639	639	639	639	639
unassigned_transcript_2107	MM_RS10435	186	186	186	186	186	186	186	186
unassigned_transcript_2108	MM_RS10440	1225	1225	1225	1225	1225	1225	1225	1225
unassigned_transcript_2109	MM_RS10445	2657	2657	2657	2657	2657	2657	2657	2657
unassigned_transcript_2110	MM_RS10450	4.1	4.1	4.1	4.1	4.1	4.1	4.1	4.1
unassigned_transcript_2111	MM_RS10455	213	213	213	213	213	213	213	213
unassigned_transcript_2112	MM_RS10460	171	171	171	171	171	171	171	171
unassigned_transcript_2113	MM_RS10465	990	990	990	990	990	990	990	990
unassigned_transcript_2114	MM_RS10470	1830	1830	1830	1830	1830	1830	1830	1830
unassigned_transcript_2115	MM_RS10475	213	213	213	213	213	213	213	213
unassigned_transcript_2116	MM_RS10480	1770	1770	1770	1770	1770	1770	1770	1770
unassigned_transcript_2117	MM_RS10485	717	717	717	717	717	717	717	717
unassigned_transcript_2118	MM_RS10490	480	480	480	480	480	480	480	480
unassigned_transcript_2119	MM_RS10495	300	300	300	300	300	300	300	300
unassigned_transcript_2120	MM_RS10500	333	333	333	333	333	333	333	333
unassigned_transcript_2121	MM_RS18445	231	231	231	231	231	231	231	231
unassigned_transcript_2122	MM_RS10510	246	246	246	246	246	246	246	246
unassigned_transcript_2123	MM_RS10515	531	531	531	531	531	531	531	531
unassigned_transcript_2124	MM_RS10520	276	276	276	276	276	276	276	276
unassigned_transcript_2125	MM_RS10525	3060	3060	3060	3060	3060	3060	3060	3060
unassigned_transcript_2126	MM_RS10530	459	459	459	459	459	459	459	459
unassigned_transcript_2127	MM_RS10535	1185	1185	1185	1185	1185	1185	1185	1185
unassigned_transcript_2128	MM_RS10540	1155	1155	1155	1155	1155	1155	1155	1155
unassigned_transcript_2129	MM_RS10545	633	633	633	633	633	633	633	633
unassigned_transcript_2130	MM_RS10550	1983	1983	1983	1983	1983	1983	1983	1983
unassigned_transcript_2131	MM_RS10555	465	465	465	465	465	465	465	465
unassigned_transcript_2132	MM_RS10560	357	357	357	357	357	357	357	357
unassigned_transcript_2133	MM_RS10565	537	537	537	537	537	537	537	537
unassigned_transcript_2134	MM_RS10570	177	177	177	177	177	177	177	177
unassigned_transcript_2135	MM_RS10575	228	228	228	228	228	228	228	228
unassigned_transcript_2136	MM_RS10580	342	342	342	342	342	342	342	342
unassigned_transcript_2137	MM_RS10585	1032	1032	1032	1032	1032	1032	1032	1032
unassigned_transcript_2138	MM_RS10590	261	261	261	261	261	261	261	261
unassigned_transcript_2139	MM_RS10595	534	534	534	534	534	534	534	534
unassigned_transcript_2140	MM_RS10600	384	384	384	384	384	384	384	384
unassigned_transcript_2141	MM_RS18885	19.633	19.633	19.633	19.633	19.633	19.633	19.633	19.633
unassigned_transcript_2142	MM_RS10605	147	147	147	147	147	147	147	147
unassigned_transcript_2143	MM_RS10610	894	894	894	894	894	894	894	894
unassigned_transcript_2144	MM_RS10615	507	507	507	507	507	507	507	507
unassigned_transcript_2145	MM_RS10625	1338	1338	1338	1338	1338	1338	1338	1338
unassigned_transcript_2146	MM_RS10635	1257	1257	1257	1257	1257	1257	1257	1257
unassigned_transcript_2147	MM_RS10640	501	501	501	501	501	501	501	501
unassigned_transcript_2148	MM_RS10645	213	213	213	213	213	213	213	213
unassigned_transcript_2149	MM_RS10650	813	813	813	813	813	813	813	813
unassigned_transcript_2150	MM_RS10655	558	558	558	558	558	558	558	558
unassigned_transcript_2151	MM_RS10660	462	462	462	462	462	462	462	462
unassigned_transcript_2152	MM_RS10665	693	693	693	693	693	693	693	693
unassigned_transcript_2153	MM_RS10670	393	393	393	393	393	393	393	393
unassigned_transcript_2154	MM_RS10675	837	837	837	837	837	837	837	837
unassigned_transcript_2155	MM_RS10680	1341	1341	1341	1341	1341	1341	1341	1341
unassigned_transcript_2156	MM_RS10685	1086	1086	1086	1086	1086	1086	1086	1086
unassigned_transcript_2157	MM_RS10690	468	468	468	468	468	468	468	468
unassigned_transcript_2158	MM_RS10695	480	480	480	480	480	480	480	480
unassigned_transcript_2159	MM_RS10700	417	417	417	417	417	417	417	417
unassigned_transcript_2160	MM_RS10705	1092	1092	1092	1092	1092	1092	1092	1092
unassigned_transcript_2161	MM_RS10710	309	309	309	309	309	309	309	309
unassigned_transcript_2162	MM_RS10715	660	660	660	660	660	660	660	660
unassigned_transcript_2163	MM_RS10720	921	921	921	921	921	921	921	921
unassigned_transcript_2164	MM_RS10725	1065	1065	1065	1065	1065	1065	1065	1065
unassigned_transcript_2165	MM_RS10730	684	684	684	684	684	684	684	684
unassigned_transcript_2166	MM_RS10735	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_2167	MM_RS10740	2730	2730	2730	2730	2730	2730	2730	2730
unassigned_transcript_2168	MM_RS10745	666	666	666	666	666	666	666	666
unassigned_transcript_2169	MM_RS10750	765	765	765	765	765	765	765	765
unassigned_transcript_2170	MM_RS17510	1248	1248	1248	1248	1248	1248	1248	1248
unassigned_transcript_2171	MM_RS10760	720	720	720	720	720	720	720	720
unassigned_transcript_2172	MM_RS10765	1083	1083	1083	1083	1083	1083	1083	1083
unassigned_transcript_2173	MM_RS10770	594	594	594	594	594	594	594	594
unassigned_transcript_2174	MM_RS10775	288	288	288	288	288	288	288	288
unassigned_transcript_2175	MM_RS10780	243	243	243	243	243	243	243	243
unassigned_transcript_2176	MM_RS10785	654	654	654	654	654	654	654	654
unassigned_transcript_2177	MM_RS10790	504	504	504	504	504	504	504	504
unassigned_transcript_2178	MM_RS10795	804	804	804	804	804	804	804	804
unassigned_transcript_2179	MM_RS10800	513	513	513	513	513	513	513	513
unassigned_transcript_2180	MM_RS10805	1263	1263	1263	1263	1263	1263	1263	1263
unassigned_transcript_2181	MM_RS10810	1161	1161	1161	1161	1161	1161	1161	1161
unassigned_transcript_2182	MM_RS10815	612	612	612	612	612	612	612	612
unassigned_transcript_2183	MM_RS10820	1263	1263	1263	1263	1263	1263	1263	1263
unassigned_transcript_2184	MM_RS10825	363	363	363	363	363	363	363	363
unassigned_transcript_2185	MM_RS10830	2271	2271	2271	2271	2271	2271	2271	2271
unassigned_transcript_2186	MM_RS19590	360	360	360	360	360	360	360	360
unassigned_transcript_2187	MM_RS10840	1023	1023	1023	1023	1023	1023	1023	1023
unassigned_transcript_2188	MM_RS10845	669	669	669	669	669	669	669	669
unassigned_transcript_2189	MM_RS10850	1653	1653	1653	1653	1653	1653	1653	1653
