ORF_ID	ORF_type	transcript_id	transcript_type	gene_id	gene_name	gene_type	chrom	strand	start_codon	coordinate
unassigned_transcript_3111_3588369_3588545_177	annotated	unassigned_transcript_3111	assumed_protein_coding	MM_RS15450	MM_RS15450	assumed_protein_coding	NC_003901.1	+	ATG	3588369-3588545
unassigned_transcript_3112_3588766_3590139_1374	annotated	unassigned_transcript_3112	assumed_protein_coding	MM_RS15455	MM_RS15455	assumed_protein_coding	NC_003901.1	+	ATG	3588766-3590139
unassigned_transcript_3113_3590194_3591435_1242	annotated	unassigned_transcript_3113	assumed_protein_coding	MM_RS15460	MM_RS15460	assumed_protein_coding	NC_003901.1	-	ATG	3590194-3591435
unassigned_transcript_3114_3591893_3592543_651	annotated	unassigned_transcript_3114	assumed_protein_coding	MM_RS15465	MM_RS15465	assumed_protein_coding	NC_003901.1	-	ATG	3591893-3592543
unassigned_transcript_3115_3592548_3593438_891	annotated	unassigned_transcript_3115	assumed_protein_coding	MM_RS15470	MM_RS15470	assumed_protein_coding	NC_003901.1	-	ATG	3592548-3593438
unassigned_transcript_3116_3593863_3596853_2991	annotated	unassigned_transcript_3116	assumed_protein_coding	MM_RS15475	MM_RS15475	assumed_protein_coding	NC_003901.1	-	ATG	3593863-3596853
unassigned_transcript_3117_3596878_3598236_1359	annotated	unassigned_transcript_3117	assumed_protein_coding	MM_RS17575	MM_RS17575	assumed_protein_coding	NC_003901.1	-	ATG	3596878-3598236
unassigned_transcript_3118_3598248_3599627_1380	annotated	unassigned_transcript_3118	assumed_protein_coding	MM_RS15485	MM_RS15485	assumed_protein_coding	NC_003901.1	-	ATG	3598248-3599627
unassigned_transcript_3119_3599627_3600700_1074	annotated	unassigned_transcript_3119	assumed_protein_coding	MM_RS15490	MM_RS15490	assumed_protein_coding	NC_003901.1	-	ATG	3599627-3600700
unassigned_transcript_3120_3600936_3603077_2142	annotated	unassigned_transcript_3120	assumed_protein_coding	MM_RS15500	MM_RS15500	assumed_protein_coding	NC_003901.1	-	ATG	3600936-3603077
unassigned_transcript_3121_3603414_3603899_486	annotated	unassigned_transcript_3121	assumed_protein_coding	MM_RS15505	MM_RS15505	assumed_protein_coding	NC_003901.1	-	ATG	3603414-3603899
unassigned_transcript_3122_3604048_3604272_225	annotated	unassigned_transcript_3122	assumed_protein_coding	MM_RS15510	MM_RS15510	assumed_protein_coding	NC_003901.1	-	ATG	3604048-3604272
unassigned_transcript_3123_3604706_3604933_228	annotated	unassigned_transcript_3123	assumed_protein_coding	MM_RS15515	MM_RS15515	assumed_protein_coding	NC_003901.1	+	ATG	3604706-3604933
unassigned_transcript_3125_3606483_3606680_198	annotated	unassigned_transcript_3125	assumed_protein_coding	MM_RS15525	MM_RS15525	assumed_protein_coding	NC_003901.1	+	ATG	3606483-3606680
unassigned_transcript_3127_3610896_3611723_828	annotated	unassigned_transcript_3127	assumed_protein_coding	MM_RS15540	MM_RS15540	assumed_protein_coding	NC_003901.1	-	ATG	3610896-3611723
unassigned_transcript_3128_3612369_3613454_1086	annotated	unassigned_transcript_3128	assumed_protein_coding	MM_RS15550	MM_RS15550	assumed_protein_coding	NC_003901.1	+	ATG	3612369-3613454
unassigned_transcript_3130_3615234_3615596_363	annotated	unassigned_transcript_3130	assumed_protein_coding	MM_RS15560	MM_RS15560	assumed_protein_coding	NC_003901.1	+	ATG	3615234-3615596
unassigned_transcript_3131_3615813_3616232_420	annotated	unassigned_transcript_3131	assumed_protein_coding	MM_RS15565	MM_RS15565	assumed_protein_coding	NC_003901.1	+	ATG	3615813-3616232
unassigned_transcript_3134_3618193_3618840_648	annotated	unassigned_transcript_3134	assumed_protein_coding	MM_RS15580	MM_RS15580	assumed_protein_coding	NC_003901.1	-	ATG	3618193-3618840
unassigned_transcript_3136_3620422_3621333_912	annotated	unassigned_transcript_3136	assumed_protein_coding	MM_RS15590	MM_RS15590	assumed_protein_coding	NC_003901.1	-	ATG	3620422-3621333
unassigned_transcript_3137_3621349_3621858_510	annotated	unassigned_transcript_3137	assumed_protein_coding	MM_RS15595	MM_RS15595	assumed_protein_coding	NC_003901.1	-	ATG	3621349-3621858
unassigned_transcript_3138_3621931_3623024_1094	annotated	unassigned_transcript_3138	assumed_protein_coding	MM_RS18050	MM_RS18050	assumed_protein_coding	NC_003901.1	-	ATG	3621931-3623024
unassigned_transcript_3139_3623764_3625185_1422	annotated	unassigned_transcript_3139	assumed_protein_coding	MM_RS15610	MM_RS15610	assumed_protein_coding	NC_003901.1	+	ATG	3623764-3625185
unassigned_transcript_3141_3627235_3627423_189	annotated	unassigned_transcript_3141	assumed_protein_coding	MM_RS15620	MM_RS15620	assumed_protein_coding	NC_003901.1	-	ATG	3627235-3627423
unassigned_transcript_3143_3628707_3628901_195	annotated	unassigned_transcript_3143	assumed_protein_coding	MM_RS15630	MM_RS15630	assumed_protein_coding	NC_003901.1	-	ATG	3628707-3628901
unassigned_transcript_3145_3630591_3631040_450	annotated	unassigned_transcript_3145	assumed_protein_coding	MM_RS15640	MM_RS15640	assumed_protein_coding	NC_003901.1	-	ATG	3630591-3631040
unassigned_transcript_3147_3631699_3632418_720	annotated	unassigned_transcript_3147	assumed_protein_coding	MM_RS15650	MM_RS15650	assumed_protein_coding	NC_003901.1	+	ATG	3631699-3632418
unassigned_transcript_3148_3632390_3633265_876	annotated	unassigned_transcript_3148	assumed_protein_coding	MM_RS15655	MM_RS15655	assumed_protein_coding	NC_003901.1	+	ATG	3632390-3633265
unassigned_transcript_3149_3633327_3634040_714	annotated	unassigned_transcript_3149	assumed_protein_coding	MM_RS15660	MM_RS15660	assumed_protein_coding	NC_003901.1	-	ATG	3633327-3634040
unassigned_transcript_3151_3637104_3637406_303	annotated	unassigned_transcript_3151	assumed_protein_coding	MM_RS15670	MM_RS15670	assumed_protein_coding	NC_003901.1	+	ATG	3637104-3637406
unassigned_transcript_3153_3637879_3638691_813	annotated	unassigned_transcript_3153	assumed_protein_coding	MM_RS15680	MM_RS15680	assumed_protein_coding	NC_003901.1	-	ATG	3637879-3638691
unassigned_transcript_3154_3639225_3640397_1173	annotated	unassigned_transcript_3154	assumed_protein_coding	MM_RS15685	MM_RS15685	assumed_protein_coding	NC_003901.1	-	ATG	3639225-3640397
unassigned_transcript_3157_3643027_3644115_1089	annotated	unassigned_transcript_3157	assumed_protein_coding	MM_RS15700	MM_RS15700	assumed_protein_coding	NC_003901.1	+	ATG	3643027-3644115
unassigned_transcript_3158_3644236_3646005_1770	annotated	unassigned_transcript_3158	assumed_protein_coding	MM_RS15705	MM_RS15705	assumed_protein_coding	NC_003901.1	-	ATG	3644236-3646005
unassigned_transcript_3161_3648920_3650701_1782	annotated	unassigned_transcript_3161	assumed_protein_coding	MM_RS15720	MM_RS15720	assumed_protein_coding	NC_003901.1	+	ATG	3648920-3650701
unassigned_transcript_3162_3650673_3651656_984	annotated	unassigned_transcript_3162	assumed_protein_coding	MM_RS15725	MM_RS15725	assumed_protein_coding	NC_003901.1	+	ATG	3650673-3651656
unassigned_transcript_3163_3651699_3652370_672	annotated	unassigned_transcript_3163	assumed_protein_coding	MM_RS15730	MM_RS15730	assumed_protein_coding	NC_003901.1	+	ATG	3651699-3652370
unassigned_transcript_3164_3652458_3654059_1602	annotated	unassigned_transcript_3164	assumed_protein_coding	MM_RS15735	MM_RS15735	assumed_protein_coding	NC_003901.1	-	ATG	3652458-3654059
unassigned_transcript_3165_3654059_3655783_1725	annotated	unassigned_transcript_3165	assumed_protein_coding	MM_RS15740	MM_RS15740	assumed_protein_coding	NC_003901.1	-	ATG	3654059-3655783
unassigned_transcript_3166_3657240_3660197_2958	annotated	unassigned_transcript_3166	assumed_protein_coding	MM_RS15745	MM_RS15745	assumed_protein_coding	NC_003901.1	+	ATG	3657240-3660197
unassigned_transcript_3167_3660658_3661776_1119	annotated	unassigned_transcript_3167	assumed_protein_coding	MM_RS15750	MM_RS15750	assumed_protein_coding	NC_003901.1	+	ATG	3660658-3661776
unassigned_transcript_3168_3661921_3663777_1857	annotated	unassigned_transcript_3168	assumed_protein_coding	MM_RS15755	MM_RS15755	assumed_protein_coding	NC_003901.1	-	ATG	3661921-3663777
unassigned_transcript_3169_3664018_3665625_1608	annotated	unassigned_transcript_3169	assumed_protein_coding	MM_RS15760	MM_RS15760	assumed_protein_coding	NC_003901.1	-	ATG	3664018-3665625
unassigned_transcript_3170_3666298_3666876_579	annotated	unassigned_transcript_3170	assumed_protein_coding	MM_RS15765	MM_RS15765	assumed_protein_coding	NC_003901.1	-	ATG	3666298-3666876
unassigned_transcript_3171_3667292_3667681_390	annotated	unassigned_transcript_3171	assumed_protein_coding	MM_RS15770	MM_RS15770	assumed_protein_coding	NC_003901.1	+	ATG	3667292-3667681
unassigned_transcript_3172_3668735_3669280_546	annotated	unassigned_transcript_3172	assumed_protein_coding	MM_RS15780	MM_RS15780	assumed_protein_coding	NC_003901.1	+	ATG	3668735-3669280
unassigned_transcript_3173_3669952_3670668_717	annotated	unassigned_transcript_3173	assumed_protein_coding	MM_RS15785	MM_RS15785	assumed_protein_coding	NC_003901.1	-	ATG	3669952-3670668
unassigned_transcript_3175_3672030_3672173_144	annotated	unassigned_transcript_3175	assumed_protein_coding	MM_RS18920	MM_RS18920	assumed_protein_coding	NC_003901.1	+	ATG	3672030-3672173
unassigned_transcript_3177_3673333_3673788_456	annotated	unassigned_transcript_3177	assumed_protein_coding	MM_RS15795	MM_RS15795	assumed_protein_coding	NC_003901.1	+	ATG	3673333-3673788
unassigned_transcript_3178_3673894_3674301_408	annotated	unassigned_transcript_3178	assumed_protein_coding	MM_RS15800	MM_RS15800	assumed_protein_coding	NC_003901.1	+	ATG	3673894-3674301
unassigned_transcript_3179_3674305_3675423_1119	annotated	unassigned_transcript_3179	assumed_protein_coding	MM_RS15805	MM_RS15805	assumed_protein_coding	NC_003901.1	+	ATG	3674305-3675423
unassigned_transcript_3182_3677245_3682383_5139	annotated	unassigned_transcript_3182	assumed_protein_coding	MM_RS15820	MM_RS15820	assumed_protein_coding	NC_003901.1	-	ATG	3677245-3682383
unassigned_transcript_3183_3682734_3683606_873	annotated	unassigned_transcript_3183	assumed_protein_coding	MM_RS15825	MM_RS15825	assumed_protein_coding	NC_003901.1	-	ATG	3682734-3683606
unassigned_transcript_3184_3683620_3684480_861	annotated	unassigned_transcript_3184	assumed_protein_coding	MM_RS15830	MM_RS15830	assumed_protein_coding	NC_003901.1	-	ATG	3683620-3684480
unassigned_transcript_3185_3684470_3684946_477	annotated	unassigned_transcript_3185	assumed_protein_coding	MM_RS15835	MM_RS15835	assumed_protein_coding	NC_003901.1	-	ATG	3684470-3684946
unassigned_transcript_3187_3687104_3687394_291	annotated	unassigned_transcript_3187	assumed_protein_coding	MM_RS15845	MM_RS15845	assumed_protein_coding	NC_003901.1	+	ATG	3687104-3687394
unassigned_transcript_3188_3687728_3688930_1203	annotated	unassigned_transcript_3188	assumed_protein_coding	MM_RS18060	MM_RS18060	assumed_protein_coding	NC_003901.1	-	ATG	3687728-3688930
unassigned_transcript_3190_3690701_3691237_537	annotated	unassigned_transcript_3190	assumed_protein_coding	MM_RS19270	MM_RS19270	assumed_protein_coding	NC_003901.1	+	ATG	3690701-3691237
unassigned_transcript_3192_3691939_3693174_1236	annotated	unassigned_transcript_3192	assumed_protein_coding	MM_RS15870	MM_RS15870	assumed_protein_coding	NC_003901.1	+	ATG	3691939-3693174
unassigned_transcript_3193_3693205_3695364_2160	annotated	unassigned_transcript_3193	assumed_protein_coding	MM_RS15875	MM_RS15875	assumed_protein_coding	NC_003901.1	+	ATG	3693205-3695364
unassigned_transcript_3194_3695405_3696817_1413	annotated	unassigned_transcript_3194	assumed_protein_coding	MM_RS15880	MM_RS15880	assumed_protein_coding	NC_003901.1	+	ATG	3695405-3696817
unassigned_transcript_3195_3697016_3697396_381	annotated	unassigned_transcript_3195	assumed_protein_coding	MM_RS15885	MM_RS15885	assumed_protein_coding	NC_003901.1	+	ATG	3697016-3697396
unassigned_transcript_3197_3699582_3699815_234	annotated	unassigned_transcript_3197	assumed_protein_coding	MM_RS15900	MM_RS15900	assumed_protein_coding	NC_003901.1	+	ATG	3699582-3699815
unassigned_transcript_3198_3700356_3701024_669	annotated	unassigned_transcript_3198	assumed_protein_coding	MM_RS15905	MM_RS15905	assumed_protein_coding	NC_003901.1	+	ATG	3700356-3701024
unassigned_transcript_3199_3701142_3701927_786	annotated	unassigned_transcript_3199	assumed_protein_coding	MM_RS15910	MM_RS15910	assumed_protein_coding	NC_003901.1	+	ATG	3701142-3701927
unassigned_transcript_3200_3702007_3702513_507	annotated	unassigned_transcript_3200	assumed_protein_coding	MM_RS17580	MM_RS17580	assumed_protein_coding	NC_003901.1	-	ATG	3702007-3702513
unassigned_transcript_3201_3702636_3705143_2508	annotated	unassigned_transcript_3201	assumed_protein_coding	MM_RS15920	MM_RS15920	assumed_protein_coding	NC_003901.1	-	ATG	3702636-3705143
unassigned_transcript_3202_3705185_3706237_1053	annotated	unassigned_transcript_3202	assumed_protein_coding	MM_RS17585	MM_RS17585	assumed_protein_coding	NC_003901.1	-	ATG	3705185-3706237
unassigned_transcript_3203_3706268_3708682_2415	annotated	unassigned_transcript_3203	assumed_protein_coding	MM_RS17590	MM_RS17590	assumed_protein_coding	NC_003901.1	-	ATG	3706268-3708682
unassigned_transcript_3204_3708807_3712136_3330	annotated	unassigned_transcript_3204	assumed_protein_coding	MM_RS15935	MM_RS15935	assumed_protein_coding	NC_003901.1	-	ATG	3708807-3712136
unassigned_transcript_3205_3712272_3714686_2415	annotated	unassigned_transcript_3205	assumed_protein_coding	MM_RS15940	MM_RS15940	assumed_protein_coding	NC_003901.1	-	ATG	3712272-3714686
unassigned_transcript_3207_3716520_3717095_576	annotated	unassigned_transcript_3207	assumed_protein_coding	MM_RS15950	MM_RS15950	assumed_protein_coding	NC_003901.1	+	ATG	3716520-3717095
unassigned_transcript_3208_3717193_3718035_843	annotated	unassigned_transcript_3208	assumed_protein_coding	MM_RS15955	MM_RS15955	assumed_protein_coding	NC_003901.1	-	ATG	3717193-3718035
unassigned_transcript_3209_3718277_3721102_2826	annotated	unassigned_transcript_3209	assumed_protein_coding	MM_RS15960	MM_RS15960	assumed_protein_coding	NC_003901.1	-	ATG	3718277-3721102
unassigned_transcript_3210_3721181_3722221_1041	annotated	unassigned_transcript_3210	assumed_protein_coding	MM_RS15965	MM_RS15965	assumed_protein_coding	NC_003901.1	-	ATG	3721181-3722221
unassigned_transcript_3211_3722261_3723100_840	annotated	unassigned_transcript_3211	assumed_protein_coding	MM_RS15970	MM_RS15970	assumed_protein_coding	NC_003901.1	-	ATG	3722261-3723100
unassigned_transcript_3212_3723273_3723818_546	annotated	unassigned_transcript_3212	assumed_protein_coding	MM_RS15975	MM_RS15975	assumed_protein_coding	NC_003901.1	-	ATG	3723273-3723818
unassigned_transcript_3213_3724527_3729071_4545	annotated	unassigned_transcript_3213	assumed_protein_coding	MM_RS15980	MM_RS15980	assumed_protein_coding	NC_003901.1	-	ATG	3724527-3729071
unassigned_transcript_3214_3729492_3730010_519	annotated	unassigned_transcript_3214	assumed_protein_coding	MM_RS15985	MM_RS15985	assumed_protein_coding	NC_003901.1	+	ATG	3729492-3730010
unassigned_transcript_3216_3730798_3733053_2256	annotated	unassigned_transcript_3216	assumed_protein_coding	MM_RS15995	MM_RS15995	assumed_protein_coding	NC_003901.1	+	ATG	3730798-3733053
unassigned_transcript_3217_3733774_3734217_444	annotated	unassigned_transcript_3217	assumed_protein_coding	MM_RS16000	MM_RS16000	assumed_protein_coding	NC_003901.1	+	ATG	3733774-3734217
unassigned_transcript_3219_3736256_3736651_396	annotated	unassigned_transcript_3219	assumed_protein_coding	MM_RS16010	MM_RS16010	assumed_protein_coding	NC_003901.1	+	ATG	3736256-3736651
unassigned_transcript_3221_3739441_3740490_1050	annotated	unassigned_transcript_3221	assumed_protein_coding	MM_RS16020	MM_RS16020	assumed_protein_coding	NC_003901.1	-	ATG	3739441-3740490
unassigned_transcript_3222_3740773_3741951_1179	annotated	unassigned_transcript_3222	assumed_protein_coding	MM_RS16025	MM_RS16025	assumed_protein_coding	NC_003901.1	+	ATG	3740773-3741951
unassigned_transcript_3223_3742803_3743090_288	annotated	unassigned_transcript_3223	assumed_protein_coding	MM_RS16030	MM_RS16030	assumed_protein_coding	NC_003901.1	+	ATG	3742803-3743090
unassigned_transcript_3224_3744148_3744375_228	annotated	unassigned_transcript_3224	assumed_protein_coding	MM_RS16040	MM_RS16040	assumed_protein_coding	NC_003901.1	+	ATG	3744148-3744375
unassigned_transcript_3226_3745288_3746469_1182	annotated	unassigned_transcript_3226	assumed_protein_coding	MM_RS16050	MM_RS16050	assumed_protein_coding	NC_003901.1	-	ATG	3745288-3746469
unassigned_transcript_3228_3748180_3748344_165	annotated	unassigned_transcript_3228	assumed_protein_coding	MM_RS18640	MM_RS18640	assumed_protein_coding	NC_003901.1	-	ATG	3748180-3748344
unassigned_transcript_3229_3748529_3749884_1356	annotated	unassigned_transcript_3229	assumed_protein_coding	MM_RS16060	MM_RS16060	assumed_protein_coding	NC_003901.1	-	ATG	3748529-3749884
unassigned_transcript_3230_3750681_3751430_750	annotated	unassigned_transcript_3230	assumed_protein_coding	MM_RS16070	MM_RS16070	assumed_protein_coding	NC_003901.1	-	ATG	3750681-3751430
unassigned_transcript_3231_3751638_3752333_696	annotated	unassigned_transcript_3231	assumed_protein_coding	MM_RS16075	MM_RS16075	assumed_protein_coding	NC_003901.1	+	ATG	3751638-3752333
unassigned_transcript_3232_3752761_3754131_1371	annotated	unassigned_transcript_3232	assumed_protein_coding	MM_RS16080	MM_RS16080	assumed_protein_coding	NC_003901.1	+	ATG	3752761-3754131
unassigned_transcript_3233_3754301_3755257_957	annotated	unassigned_transcript_3233	assumed_protein_coding	MM_RS16090	MM_RS16090	assumed_protein_coding	NC_003901.1	-	ATG	3754301-3755257
unassigned_transcript_3234_3756195_3756608_414	annotated	unassigned_transcript_3234	assumed_protein_coding	MM_RS16095	MM_RS16095	assumed_protein_coding	NC_003901.1	+	ATG	3756195-3756608
unassigned_transcript_3236_3758156_3759349_1194	annotated	unassigned_transcript_3236	assumed_protein_coding	MM_RS16105	MM_RS16105	assumed_protein_coding	NC_003901.1	+	ATG	3758156-3759349
unassigned_transcript_3237_3759902_3760165_264	annotated	unassigned_transcript_3237	assumed_protein_coding	MM_RS16110	MM_RS16110	assumed_protein_coding	NC_003901.1	+	ATG	3759902-3760165
unassigned_transcript_3238_3760521_3761438_918	annotated	unassigned_transcript_3238	assumed_protein_coding	MM_RS16115	MM_RS16115	assumed_protein_coding	NC_003901.1	+	ATG	3760521-3761438
unassigned_transcript_3239_3761564_3762109_546	annotated	unassigned_transcript_3239	assumed_protein_coding	MM_RS19280	MM_RS19280	assumed_protein_coding	NC_003901.1	+	ATG	3761564-3762109
